taxon,food_subtype,food_type,kingdom,phylum,class,order,suborder,family,subfamily,tribe,genus,species,subspecies,variety,form,group,cultivar,phenotype,binomial,nomial,trinomial,part_variant,classold,food_region,food_state,food_name_prefix,food_name,food_part,food_subpart,food_form_prefix,food_form,food_keywords,description_long,description_short,protein,lipid,carbohydrate,mineral,kilocalories,starch,sucrose,glucose,fructose,lactose,maltose,ethanol,water,caffeine,theobromine,kilojoules,sugar,galactose,fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,fluoride,manganese,selenium,vitamin_a_ui,retinol,vitamin_a_rae,beta_carotene,alpha_carotene,alpha_tocopherol,vitamin_d,ergocalciferol,cholecalciferol,beta_cryptoxanthin,lycopene,lutein_and_zeaxanthin,beta_tocopherol,gamma_tocopherol,delta_tocopherol,alpha_tocotrienol,beta_tocotrienol,gamma_tocotrienol,delta_tocotrienol,ascorbic_acid,thiamin,riboflavin,niacin,pantothenic_acid,vitamin_b6,folate_total,cyanocobalamin,choline,menaquinone_4,dihydrophylloquinone,phylloquinone,folic_acid,folate,folate_dfe,betaine,tryptophan,threonine,isoleucine,leucine,lysine,methionine,cystine,phenylalanine,tyrosine,valine,arginine,histidine,alanine,aspartic_acid,glutamic_acid,glycine,proline,serine,hydroxyproline,cholesterol,fc04_d0,saturated_fat,c04_d0,c06_d0,c08_d0,c10_d0,c12_d0,c14_d0,c16_d0,c18_d0,c20_d0,c18_d1_undifferentiated,c18_d2_undifferentiated,c18_d3_undifferentiated,c20_d4_undifferentiated,c22_d6_n3_dha,c22_d0,c14_d1,c16_d1_undifferentiated,c18_d4,c20_d1,c20_d5_n3,c22_d1_undifferentiated,c22_d5_n3,phytosterol,stigmasterol,campesterol,beta_sitosterol,monounsaturated_fat,polyunsaturated_fat,c15_d0,c17_d0,c24_d0,c16_d1_trans,c18_d1_trans,c22_d1_trans,c18_d2_trans,c18_d2_mixed,c18_d2_trans_trans,c18_d2_clas,c24_d1_cis,c20_d2_n6_cis_cis,c16_d1_cis,c18_d1_cis,c18_d2_n6_cis_cis,c22_d1_cis,c18_d3_n6_cis_cis_cis,c17_d1,c20_d3_undifferentiated,trans_monoenoic_fat,trans_polyenoic_fat,c13_d0,c15_d1,c18_d3_n3_cis_cis_cis,c20_d3_n3,c20_d3_n6,c20_d4_n6,c18_d3_mixed,c21_d5,c22_d4,c18_d1_d11_t_c18_d1t_n7
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,aubergine,,,,,"uk, british, dg","Aubergine, flesh and skin, roasted in rapeseed oil","AUBERGINE, FLESH AND SKIN, ROASTED IN RAPESEED OIL",2.1,3.8,5.2,,62.0,0.6,0.9,2.0,1.7,,,,83.9,,,260.0,4.6,,5.1,24.0,0.49,27.0,57.0,389.0,2.0,0.2,0.09,,0.43,1.0,,,16.0,94.0,,0.75,,,,,,335.0,,,,,,,,3.0,0.03,0.03,0.3,0.11,0.09,20.0,,,,,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal product,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,aubergine,,,,,"uk, british, dg","Aubergine, raw","AUBERGINE, RAW",0.9,0.4,2.2,,15.0,0.2,0.1,1.1,0.8,,,,92.9,,,64.0,2.0,,,10.0,0.3,11.0,16.0,210.0,2.0,0.2,0.01,,0.1,1.0,,,12.0,40.0,60.0,0.03,,,,,,,,,,,,,,4.0,0.02,0.01,0.1,0.08,0.08,18.0,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,avocado,,,,,"uk, british, fa","Avocado, Fuerte, flesh only","AVOCADO, FUERTE, FLESH ONLY",2.1,19.3,1.9,,189.0,,0.1,0.3,0.1,,,,73.1,,,780.0,0.5,,,11.0,0.4,25.0,43.0,430.0,9.0,0.6,0.35,,0.2,,,,3.0,14.0,4.0,3.2,,,,,,,,,,,,,,5.0,0.12,0.19,1.0,1.1,0.34,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,avocado,,,,,"uk, british, fa","Avocado, Fuerte, flesh only, weighed with skin and stone","AVOCADO, FUERTE, FLESH ONLY, WEIGHED WITH SKIN AND STONE",1.5,13.7,1.3,,134.0,,0.1,0.2,0.1,,,,51.9,,,553.0,0.4,,,8.0,0.3,18.0,31.0,310.0,6.0,0.4,0.25,,0.1,,,,2.0,10.0,3.0,2.27,,,,,,,,,,,,,,3.0,0.09,0.13,0.7,0.78,0.24,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,avocado,,,,,"uk, british, fa","Avocado, Hass, flesh only","AVOCADO, HASS, FLESH ONLY",1.8,17.4,1.7999999999999998,,171.0,,,0.2,0.2,,,,71.5,,,703.0,0.4,,3.1,19.0,0.51,27.0,57.0,583.0,7.0,0.6,0.25,,0.28,,,,3.0,14.0,4.0,1.74,,,,,,,1.07,0.22,,,,,,1.0,0.09,0.09,2.1,1.34,0.3,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,avocado,,,,,"uk, british, fa","Avocado, Hass, flesh only, weighed with skin and stone","AVOCADO, HASS, FLESH ONLY, WEIGHED WITH SKIN AND STONE",1.3,12.0,1.3,,118.0,,,0.1,0.1,,,,49.3,,,486.0,0.3,,2.1,13.0,0.35,19.0,39.0,402.0,5.0,0.38,0.17,,0.19,,,,2.0,10.0,3.0,1.2,,,,,,,0.74,0.15,,,,,,0.8,0.06,0.06,1.45,0.92,0.21,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,babaco,,,,,"uk, british, fa","Babaco, flesh only","BABACO, FLESH ONLY",1.1,0.1,3.1,,17.0,,0.7,1.3,1.1,,,,93.9,,,72.0,3.1,,,11.0,0.4,6.0,14.0,140.0,2.0,0.1,,,,,,,29.0,160.0,10.0,,,,,20.0,,,,,,,,,,26.0,0.03,0.04,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon loin steaks,,,,,"uk, british, maa","Bacon loin steaks, lean, grilled","BACON LOIN STEAKS, LEAN, GRILLED",28.9,4.3,1.1,,158.0,,,,,,,,60.6,,,668.0,1.1,,,6.0,0.6,23.0,220.0,370.0,990.0,1.9,0.07,,0.01,13.0,,,,,,0.04,0.3,,,,,,,,,,,,,,1.19,0.13,7.8,1.35,0.58,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, back, dry-cured, grilled","BACON RASHERS, BACK, DRY-CURED, GRILLED",28.4,15.9,,,257.0,,,,,,,,50.7,,,1071.0,,,,9.0,0.8,26.0,240.0,400.0,1730.0,2.4,0.08,,0.01,14.0,,,,,,0.08,0.8,,,,,,,,,,,,,,1.09,0.19,8.5,1.48,0.56,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, back, fat trimmed, grilled","BACON RASHERS, BACK, FAT TRIMMED, GRILLED",25.7,12.3,,,214.0,,,,,,,,56.2,,,892.0,,,,8.0,0.7,23.0,210.0,360.0,1430.0,2.2,0.07,,0.01,13.0,,,,,,0.07,0.7,,,,,,,,,,,,,,0.98,0.17,7.7,1.34,0.5,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, back, fat trimmed, raw","BACON RASHERS, BACK, FAT TRIMMED, RAW",18.8,6.7,,,136.0,,,,,,,,69.5,,,568.0,,,,6.0,0.5,16.0,150.0,250.0,1000.0,1.5,0.05,,0.01,9.0,,,,,,0.05,0.5,,,,,,,,,,,,,,0.68,0.12,5.4,0.93,0.35,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, back, grilled","BACON RASHERS, BACK, GRILLED",23.2,21.6,,,287.0,,,,,,,,50.4,,,1194.0,,,,7.0,0.6,21.0,180.0,340.0,1390.0,1.7,0.05,,0.01,12.0,,,,,,0.07,0.6,,0.3,,,,,,,,,,,,1.16,0.15,7.2,1.24,0.52,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, back, grilled crispy","BACON RASHERS, BACK, GRILLED CRISPY",36.0,18.8,,,313.0,,,,,,,,37.8,,,1308.0,,,,10.0,1.1,32.0,300.0,510.0,2000.0,3.1,0.1,,0.01,18.0,,,,,,0.1,1.0,,,,,,,,,,,,,,1.38,0.24,10.8,1.34,0.71,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, back, microwaved","BACON RASHERS, BACK, MICROWAVED",24.2,23.3,,,307.0,,,,,,,,45.5,,,1274.0,,,,8.0,0.7,23.0,200.0,360.0,1730.0,2.0,0.06,,0.01,12.0,,,,,,0.07,0.6,,,,,,,,,,,,,,1.1,0.16,7.9,1.26,0.55,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, back, raw","BACON RASHERS, BACK, RAW",16.5,16.5,,,215.0,,,,,,,,63.9,,,891.0,,,,5.0,0.4,17.0,150.0,300.0,1140.0,1.2,0.06,,0.01,8.0,,,,,,0.02,0.3,,0.2,,,,,,,,,,,1.0,0.63,0.11,5.6,1.0,0.46,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, back, reduced salt, grilled","BACON RASHERS, BACK, REDUCED SALT, GRILLED",24.1,20.6,,,282.0,,,,,,,,51.6,,,1172.0,,,,7.0,0.7,22.0,200.0,340.0,1130.0,2.1,0.09,,0.01,12.0,,,,,,0.07,0.6,,,,,,,,,,,,,,0.92,0.16,7.2,1.25,0.47,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, back, smoked, grilled","BACON RASHERS, BACK, SMOKED, GRILLED",23.4,22.1,,,293.0,,,,,,,,50.5,,,1216.0,,,,7.0,0.7,21.0,190.0,330.0,1390.0,2.2,0.06,,0.01,12.0,,,,,,0.07,0.6,,,,,,,,,,,,,,0.9,0.16,7.0,1.22,0.46,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, back, sweetcure, grilled","BACON RASHERS, BACK, SWEETCURE, GRILLED",23.8,17.4,1.6,,258.0,,,,,,,,52.8,,,1074.0,1.6,,,7.0,0.8,21.0,200.0,340.0,1390.0,2.4,0.09,,0.01,12.0,,,,,,0.07,0.6,,,,,,,,,,,,,,0.91,0.16,7.1,1.24,0.47,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, back, 'tendersweet', grilled","BACON RASHERS, BACK, 'TENDERSWEET', GRILLED",26.4,11.9,,,213.0,,,,,,,,55.4,,,889.0,,,,8.0,0.8,24.0,220.0,370.0,1390.0,2.4,0.09,,0.01,12.0,,,,,,0.08,0.6,,,,,,,,,,,,,,1.01,0.18,7.9,1.37,0.51,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, middle, grilled","BACON RASHERS, MIDDLE, GRILLED",24.8,23.1,,,307.0,,,,,,,,47.8,,,1276.0,,,,8.0,0.7,21.0,220.0,350.0,1390.0,2.2,0.07,,0.01,11.0,,,,,,0.13,0.6,,,,,,,,,,,,,,0.77,0.17,7.5,1.27,0.42,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, middle, raw","BACON RASHERS, MIDDLE, RAW",15.2,20.0,,,241.0,,,,,,,,59.9,,,998.0,,,,6.0,0.4,16.0,160.0,260.0,1050.0,1.5,0.08,,0.01,7.0,,,,,,0.07,0.5,,0.2,,,,,,,,,,,,0.58,0.11,4.9,0.99,0.41,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, streaky, grilled","BACON RASHERS, STREAKY, GRILLED",23.8,26.9,,,337.0,,,,,,,,44.0,,,1400.0,,,,9.0,0.8,20.0,180.0,330.0,1680.0,2.5,0.15,,0.01,11.0,,,,,,0.07,0.7,,0.4,,,,,,,,,,,,0.7,0.17,6.3,1.22,0.4,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon rashers,,,,,"uk, british, maa","Bacon rashers, streaky, raw","BACON RASHERS, STREAKY, RAW",15.8,23.6,,,276.0,,,,,,,,57.3,,,1142.0,,,,6.0,0.5,15.0,140.0,250.0,1260.0,1.5,0.06,,0.01,7.0,,,,,,0.07,0.9,,0.5,,,,,,,,,,,,0.45,0.14,4.7,0.92,0.3,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon,,,,,"uk, british, maa","Bacon, fat only, average, cooked","BACON, FAT ONLY, AVERAGE, COOKED",9.3,72.8,,,692.0,,,,,,,,13.8,,,2852.0,,,,7.0,0.8,10.0,90.0,130.0,740.0,0.8,0.09,,,2.0,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bacon,,,,,"uk, british, maa","Bacon, fat only, average, raw","BACON, FAT ONLY, AVERAGE, RAW",4.8,80.9,,,747.0,,,,,,,,12.8,,,3075.0,,,,3.0,0.7,4.0,38.0,75.0,420.0,0.6,0.06,,,1.0,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bagels,,,,,"uk, british, ap","Bagels, plain","BAGELS, PLAIN",10.0,1.8,57.8,,273.0,51.3,,0.8,1.0,,3.0,,32.1,,,1161.0,4.8,,3.0,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,baking powder,,,,,"uk, british, wy",Baking powder,BAKING POWDER,5.2,,37.8,,163.0,37.8,,,,,,,6.3,,,693.0,,,,1130.0,,9.0,8430.0,49.0,11800.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,banana bread,,,,,"uk, british, an","Banana bread, homemade","BANANA BREAD, HOMEMADE",4.4,12.4,53.9,,331.0,17.4,19.9,7.6,6.4,,2.2,,27.4,,,1396.0,36.3,,,85.0,1.1,26.0,150.0,285.0,171.0,0.5,0.19,,0.49,,,,,,,,,,,,,,,,,,,,,2.0,0.11,0.07,0.6,0.32,0.17,11.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bananas,,,,,"uk, british, fa","Bananas, flesh only","BANANAS, FLESH ONLY",1.2,0.1,20.3,,81.0,2.2,2.7,7.9,7.5,,,,75.0,,,348.0,18.1,,1.4,6.0,0.27,27.0,23.0,330.0,,0.2,0.1,,0.36,,,,4.0,20.0,12.0,0.16,,,,,4.0,13.0,,0.01,,,,,,9.0,0.15,0.04,0.7,0.35,0.31,14.0,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bananas,,,,,"uk, british, fa","Bananas, raw, flesh only, weighed with skin","BANANAS, RAW, FLESH ONLY, WEIGHED WITH SKIN",0.8,,12.8,,51.0,1.4,1.7,5.0,4.7,,,,47.3,,,217.0,11.4,,0.9,4.0,0.17,17.0,14.0,208.0,,0.1,0.06,,0.23,,,,3.0,,,0.1,,,,,,,,,,,,,,5.0,0.09,0.03,0.5,0.22,0.2,9.0,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bannocks,,,,,"uk, british, af","Bannocks, made with beremeal, homemade","BANNOCKS, MADE WITH BEREMEAL, HOMEMADE",9.3,1.7,56.8,,266.0,53.7,0.7,0.1,0.1,2.0,0.3,,25.9,,,1131.0,3.1,,1.0,107.0,3.65,59.0,327.0,474.0,111.0,2.1,0.2,,1.07,2.0,,3.0,3.0,,,0.63,,,,,,,,,,,,,,,0.19,0.12,3.0,0.45,0.27,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,bannocks,,,,,"uk, british, af","Bannocks, made with wheat flour, homemade","BANNOCKS, MADE WITH WHEAT FLOUR, HOMEMADE",8.5,1.3,65.5,,292.0,63.1,0.4,,,2.0,0.1,,25.7,,,1246.0,2.4,,3.1,134.0,1.52,23.0,218.0,309.0,152.0,0.7,0.12,,0.55,3.0,,3.0,3.0,,,0.46,,,,,,,,,,,,,,,0.18,0.09,1.3,0.35,0.12,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,barbecue sauce,,,,,"uk, british, wcn",Barbecue sauce,BARBECUE SAUCE,1.0,0.1,36.1,,140.0,6.2,,,,,,,61.6,,,598.0,29.9,,1.2,17.0,0.6,23.0,27.0,240.0,630.0,0.2,0.11,,0.1,,,,84.0,,,0.91,,,,,,,,,,,,,,3.0,0.03,0.02,0.4,0.1,0.04,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,barcelona nuts,,,,,"uk, british, ga","Barcelona nuts, Kernel only","BARCELONA NUTS, KERNEL ONLY",10.9,64.0,5.2,,639.0,1.8,3.4,,,,,,5.7,,,2637.0,3.4,,,170.0,3.0,200.0,300.0,940.0,3.0,,0.96,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,barcelona nuts,,,,,"uk, british, ga","Barcelona nuts, kernel only, weighed with shells","BARCELONA NUTS, KERNEL ONLY, WEIGHED WITH SHELLS",6.8,39.7,3.2,,397.0,1.1,2.1,,,,,,3.5,,,1636.0,2.1,,,110.0,1.9,120.0,190.0,580.0,2.0,,0.59,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,barley water,,,,,"uk, british, pcc","Barley water, diluted","BARLEY WATER, DILUTED",0.1,,4.7,,18.0,0.4,,,,,,,95.0,,,77.0,4.3,,,1.0,,,1.0,5.0,3.0,,,,,,,,21.0,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,animal,animalia,,,,,,,,,,,,,,,,,,,,,united kingdom,,,barley water,,,,,"uk, british, pcc","Barley water, undiluted","BARLEY WATER, UNDILUTED",0.3,,23.7,,90.0,2.2,,,,,,,75.2,,,384.0,21.5,,,5.0,,2.0,4.0,27.0,15.0,,,,,,,,105.0,,,,,,,,,,,,,,,,,10.0,,,0.1,,0.01,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,barley,,,,,"uk, british, aa","Barley, pearl, boiled","BARLEY, PEARL, BOILED",2.7,0.6,27.6,,120.0,27.6,,,,,,,69.6,,,510.0,,,,7.0,1.0,22.0,71.0,92.0,1.0,0.7,0.14,,0.44,,,,,,,0.1,,,,,,,,,,,,,,,0.02,0.01,0.5,0.1,0.04,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,barley,,,,,"uk, british, aa","Barley, pearl, raw","BARLEY, PEARL, RAW",7.9,1.7,83.6,,360.0,83.6,,,,,,,10.6,,,1535.0,,,,20.0,3.0,65.0,210.0,270.0,3.0,2.1,0.4,,1.3,1.0,,,,,,0.4,,,,,,,,,,,,,,,0.12,0.05,2.5,0.5,0.22,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,plant,plantae,,,,,,,,,,,,,,,,,,,,,united kingdom,,,basil,,,,,"uk, british, h","Basil, dried, ground","BASIL, DRIED, GROUND",14.4,4.0,43.2,,251.0,,,,,,,,6.4,,,1051.0,,,,2110.0,42.0,420.0,490.0,3430.0,34.0,5.8,1.37,,3.2,,,,940.0,,,,,,,,,,,,,,,,,,0.15,0.32,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
